,UnitID,Species,Collection_Locale,DateCollected,AssociatedMedia
4011,CAM044235,Taygetis cleopatra,B6old1,2018822,"https://zenodo.org/record/4288250/files/CAM044235_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044235_v.JPG"
4012,CAM044236,Catoblepia soranus,B6old1,2018822,"https://zenodo.org/record/4288250/files/CAM044236_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044236_d.JPG"
4013,CAM044237,Chloreuptychia agatha,B6old1,2018822,"https://zenodo.org/record/4288250/files/CAM044237_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044237_d.JPG"
4014,CAM044238,Morpho helenor,B6old1,2018822,"https://zenodo.org/record/4288250/files/CAM044238_hwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044238_fwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044238_fwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044238_hwv.JPG"
4015,CAM044239,Morpho helenor,B6old1,2018822,"https://zenodo.org/record/4288250/files/CAM044239_hwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044239_fwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044239_fwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044239_hwv.JPG"
4016,CAM044240,Morpho helenor,B1old2,2018822,"https://zenodo.org/record/4288250/files/CAM044240_hwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044240_hwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044240_fwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044240_fwd.JPG"
4017,CAM044242,Euptychia sp.,B1old2,2018822,"https://zenodo.org/record/4288250/files/CAM044242_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044242_v.JPG"
4018,CAM044243,Temenis laothoe,F3old2,2018822,"https://zenodo.org/record/4288250/files/CAM044243_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044243_v.JPG"
4019,CAM044244,Temenis laothoe,F3old2,2018822,"https://zenodo.org/record/4288250/files/CAM044244_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044244_v.JPG"
4020,CAM044245,Paraeuptychia hesionides,B4old2,2018822,"https://zenodo.org/record/4288250/files/CAM044245_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044245_d.JPG"
4021,CAM044247,Morpho helenor,B6old2,2018822,"https://zenodo.org/record/4288250/files/CAM044247_fwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044247_hwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044247_hwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044247_fwd.JPG"
4022,CAM044248,Taygetis cleopatra,B6old2,2018822,"https://zenodo.org/record/4288250/files/CAM044248_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044248_v.JPG"
4023,CAM044249,Batesia hypochlora,B1old3,2018822,"https://zenodo.org/record/4288250/files/CAM044249_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044249_v.JPG"
4024,CAM044250,Opsiphanes cassiae,B1old3,2018822,"https://zenodo.org/record/4288250/files/CAM044250_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044250_v.JPG"
4025,CAM044251,Megaleas sp.,F2old3,2018822,"https://zenodo.org/record/4288250/files/CAM044251_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044251_v.JPG"
4026,CAM044252,Memphis glauce,F2old3,2018822,"https://zenodo.org/record/4288250/files/CAM044252_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044252_d.JPG"
4027,CAM044253,Nessaea obrinus,F2old3,2018822,"https://zenodo.org/record/4288250/files/CAM044253_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044253_d.JPG"
4028,CAM044254,Prepona laertes,F2old3,2018822,"https://zenodo.org/record/4288250/files/CAM044254_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044254_d.JPG"
4029,CAM044255,Lasaia agesilas,F2old3,2018822,"https://zenodo.org/record/4288250/files/CAM044255_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044255_v.JPG"
4030,CAM044256,Batesia hypochlora,F2old3,2018822,"https://zenodo.org/record/4288250/files/CAM044256_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044256_d.JPG"
4031,CAM044257,Pyrrhogyra cramen,F2old3,2018822,"https://zenodo.org/record/4288250/files/CAM044257_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044257_v.JPG"
4032,CAM044258,Catonephele orites,F3old3,2018822,"https://zenodo.org/record/4288250/files/CAM044258_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044258_d.JPG"
4033,CAM044259,Cartea vitula,F3old3,2018822,"https://zenodo.org/record/4288250/files/CAM044259_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044259_v.JPG"
4034,CAM044260,Memphis mora,F3old3,2018822,"https://zenodo.org/record/4288250/files/CAM044260_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044260_v.JPG"
4035,CAM044261,Eunica marsolia,F3old3,2018822,"https://zenodo.org/record/4288250/files/CAM044261_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044261_v.JPG"
4036,CAM044262,Lasaia agesilas,B4old3,2018822,"https://zenodo.org/record/4288250/files/CAM044262_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044262_d.JPG"
4037,CAM044263,Taygetis thamyra,B4old3,2018822,"https://zenodo.org/record/4288250/files/CAM044263_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044263_d.JPG"
4038,CAM044264,Taygetis cleopatra,B4old3,2018822,"https://zenodo.org/record/4288250/files/CAM044264_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044264_d.JPG"
4039,CAM044266,Taygetis thamyra,B1old4,2018822,"https://zenodo.org/record/4288250/files/CAM044266_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044266_d.JPG"
4040,CAM044267,Taygetis thamyra,B1old4,2018822,"https://zenodo.org/record/4288250/files/CAM044267_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044267_d.JPG"
4041,CAM044268,Lasaia agesilas,F2old4,2018822,"https://zenodo.org/record/4288250/files/CAM044268_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044268_v.JPG"
4042,CAM044269,Caria trochilus,F2old4,2018822,"https://zenodo.org/record/4288250/files/CAM044269_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044269_d.JPG"
4043,CAM044270,Temenis pulchra,F2old4,2018822,"https://zenodo.org/record/4288250/files/CAM044270_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044270_d.JPG"
4044,CAM044271,Eunica marsolia,F2old4,2018822,"https://zenodo.org/record/4288250/files/CAM044271_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044271_d.JPG"
4045,CAM044272,Eunica marsolia,F2old4,2018822,"https://zenodo.org/record/4288250/files/CAM044272_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044272_v.JPG"
4046,CAM044273,Rhetus periander,F2old4,2018822,"https://zenodo.org/record/4288250/files/CAM044273_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044273_d.JPG"
4047,CAM044274,Adelpha malea,F2old4,2018822,"https://zenodo.org/record/4288250/files/CAM044274_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044274_d.JPG"
4048,CAM044275,Memphis mora,F2old4,2018822,"https://zenodo.org/record/4288250/files/CAM044275_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044275_d.JPG"
4049,CAM044277,Temenis laothoe,F3old4,2018822,"https://zenodo.org/record/4288250/files/CAM044277_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044277_d.JPG"
4050,CAM044278,Taygetis cleopatra,B4old4,2018822,"https://zenodo.org/record/4288250/files/CAM044278_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044278_v.JPG"
4051,CAM044279,Memphis glauce,F5old4,2018822,"https://zenodo.org/record/4288250/files/CAM044279_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044279_d.JPG"
4052,CAM044280,Pyrrhogyra otolais,F5old4,2018822,"https://zenodo.org/record/4288250/files/CAM044280_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044280_d.JPG"
4053,CAM044281,Taygetis thamyra,B6old4,2018822,"https://zenodo.org/record/4288250/files/CAM044281_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044281_v.JPG"
4054,CAM044283,Taygetis thamyra,B6old4,2018822,"https://zenodo.org/record/4288250/files/CAM044283_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044283_v.JPG"
4055,CAM044284,Catoblepia berecynthia,B1old5,2018822,"https://zenodo.org/record/4288250/files/CAM044284_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044284_v.JPG"
4056,CAM044286,Temenis laothoe,F2old5,2018822,"https://zenodo.org/record/4288250/files/CAM044286_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044286_v.JPG"
4057,CAM044287,Lasaia agesilas,F2old5,2018822,"https://zenodo.org/record/4288250/files/CAM044287_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044287_d.JPG"
4058,CAM044288,Temenis laothoe,F2old5,2018822,"https://zenodo.org/record/4288250/files/CAM044288_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044288_d.JPG"
4059,CAM044289,Opsiphanes cassiae,F2old5,2018822,"https://zenodo.org/record/4288250/files/CAM044289_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044289_v.JPG"
4060,CAM044290,Zaretis isidora,F3old5,2018822,"https://zenodo.org/record/4288250/files/CAM044290_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044290_d.JPG"
4061,CAM044291,Pyrrhogyra edocia,F3old5,2018822,"https://zenodo.org/record/4288250/files/CAM044291_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044291_d.JPG"
4062,CAM044292,Catoblepia soranus,B1old6,2018822,"https://zenodo.org/record/4288250/files/CAM044292_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044292_v.JPG"
4063,CAM044293,Heliconius numata,F2old6,2018822,"https://zenodo.org/record/4288250/files/CAM044293_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044293_v.JPG"
4064,CAM044294,Batesia hypochlora,F2old6,2018822,"https://zenodo.org/record/4288250/files/CAM044294_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044294_v.JPG"
4065,CAM044295,Pyrrhogyra edocia,F2old6,2018822,"https://zenodo.org/record/4288250/files/CAM044295_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044295_d.JPG"
4066,CAM044296,Adelpha cocala,F3old6,2018822,"https://zenodo.org/record/4288250/files/CAM044296_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044296_d.JPG"
4067,CAM044297,Taygetis cleopatra,B4old6,2018822,"https://zenodo.org/record/4288250/files/CAM044297_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044297_d.JPG"
4068,CAM044298,Taygetis cleopatra,B4old6,2018822,"https://zenodo.org/record/4288250/files/CAM044298_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044298_d.JPG"
4069,CAM044299,Ancyluris meliboeus,F5old6,2018822,"https://zenodo.org/record/4288250/files/CAM044299_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044299_v.JPG"
4070,CAM044300,Lasaia agesilas,F5old6,2018822,"https://zenodo.org/record/4288250/files/CAM044300_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044300_v.JPG"
4071,CAM044301,Archaeoprepona demophon,F5old6,2018822,"https://zenodo.org/record/4288250/files/CAM044301_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044301_v.JPG"
4072,CAM044303,Taygetis thamyra,B1old7,2018822,"https://zenodo.org/record/4288250/files/CAM044303_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044303_d.JPG"
4073,CAM044304,Pyrrhogyra amphiro,F2old7,2018822,"https://zenodo.org/record/4288250/files/CAM044304_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044304_d.JPG"
4074,CAM044305,Vila caecilia,F2old7,2018822,"https://zenodo.org/record/4288250/files/CAM044305_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044305_v.JPG"
4075,CAM044306,Eunica marsolia,F2old7,2018822,"https://zenodo.org/record/4288250/files/CAM044306_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044306_v.JPG"
4076,CAM044307,Eunica pusilla,F2old7,2018822,"https://zenodo.org/record/4288250/files/CAM044307_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044307_d.JPG"
4077,CAM044308,Opsiphanes invirae,F2old7,2018822,"https://zenodo.org/record/4288250/files/CAM044308_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044308_d.JPG"
4078,CAM044309,Archaeoprepona demophon,F3old7,2018822,"https://zenodo.org/record/4288250/files/CAM044309_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044309_v.JPG"
4079,CAM044310,Opsiphanes invirae,F3old7,2018822,"https://zenodo.org/record/4288250/files/CAM044310_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044310_d.JPG"
4080,CAM044311,Archaeoprepona demophon,F3old7,2018822,"https://zenodo.org/record/4288250/files/CAM044311_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044311_v.JPG"
4081,CAM044313,Taygetis cleopatra,B4old7,2018822,"https://zenodo.org/record/4288250/files/CAM044313_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044313_v.JPG"
4082,CAM044314,Archaeoprepona demophon,F5old7,2018822,"https://zenodo.org/record/4288250/files/CAM044314_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044314_v.JPG"
4083,CAM044315,Nessaea obrinus,F5old7,2018822,"https://zenodo.org/record/4288250/files/CAM044315_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044315_d.JPG"
4084,CAM044316,Pyrrhogyra edocia,F5old7,2018822,"https://zenodo.org/record/4288250/files/CAM044316_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044316_d.JPG"
4085,CAM044317,Morpho helenor,B6old7,2018822,"https://zenodo.org/record/4288250/files/CAM044317_hwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044317_fwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044317_hwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044317_fwv.JPG"
4086,CAM044318,Taygetis cleopatra,B1old1,2018824,"https://zenodo.org/record/4288250/files/CAM044318_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044318_v.JPG"
4087,CAM044319,Morpho helenor,B1old1,2018824,"https://zenodo.org/record/4288250/files/CAM044319_hwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044319_fwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044319_hwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044319_fwd.JPG"
4088,CAM044320,Catoblepia soranus,B1old1,2018824,"https://zenodo.org/record/4288250/files/CAM044320_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044320_v.JPG"
4089,CAM044321,Taygetis cleopatra,B1old1,2018824,"https://zenodo.org/record/4288250/files/CAM044321_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044321_d.JPG"
4090,CAM044322,Catoblepia soranus,B1old1,2018824,"https://zenodo.org/record/4288250/files/CAM044322_fwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044322_hwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044322_hwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044322_fwv.JPG"
4091,CAM044323,Memphis moruus,F2old1,2018824,"https://zenodo.org/record/4288250/files/CAM044323_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044323_v.JPG"
4092,CAM044324,Eunica marsolia,F2old1,2018824,"https://zenodo.org/record/4288250/files/CAM044324_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044324_d.JPG"
4093,CAM044325,Pyrrhogyra cramen,F3old1,2018824,"https://zenodo.org/record/4288250/files/CAM044325_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044325_v.JPG"
4094,CAM044326,Morpho helenor,B4old1,2018824,"https://zenodo.org/record/4288250/files/CAM044326_hwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044326_fwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044326_hwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044326_fwd.JPG"
4095,CAM044327,Taygetis cleopatra,B4old1,2018824,"https://zenodo.org/record/4288250/files/CAM044327_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044327_d.JPG"
4096,CAM044328,Taygetis cleopatra,B4old1,2018824,"https://zenodo.org/record/4288250/files/CAM044328_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044328_d.JPG"
4097,CAM044329,Taygetis cleopatra,B4old1,2018824,"https://zenodo.org/record/4288250/files/CAM044329_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044329_d.JPG"
4098,CAM044331,Morpho helenor,B4old1,2018824,"https://zenodo.org/record/4288250/files/CAM044331_fwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044331_hwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044331_fwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044331_hwv.JPG"
4099,CAM044333,Antirrhea philoctetes,B6old1,2018824,"https://zenodo.org/record/4288250/files/CAM044333_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044333_d.JPG"
4100,CAM044334,Taygetis thamyra,B6old1,2018824,"https://zenodo.org/record/4288250/files/CAM044334_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044334_v.JPG"
4101,CAM044336,Taygetis cleopatra,B4old2,2018824,"https://zenodo.org/record/4288250/files/CAM044336_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044336_v.JPG"
4102,CAM044337,Taygetis cleopatra,B4old2,2018824,"https://zenodo.org/record/4288250/files/CAM044337_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044337_d.JPG"
4103,CAM044338,Taygetis thamyra,B4old2,2018824,"https://zenodo.org/record/4288250/files/CAM044338_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044338_d.JPG"
4104,CAM044339,Opsiphanes quiteria,B4old2,2018824,"https://zenodo.org/record/4288250/files/CAM044339_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044339_v.JPG"
4105,CAM044340,Morpho helenor,B4old2,2018824,"https://zenodo.org/record/4288250/files/CAM044340_hwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044340_fwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044340_hwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044340_fwv.JPG"
4106,CAM044342,Caligo idomeneus,B4old2,2018824,"https://zenodo.org/record/4288250/files/CAM044342_hwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044342_fwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044342_hwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044342_fwv.JPG"
4107,CAM044343,Chloreuptychia agatha,B6old2,2018824,"https://zenodo.org/record/4288250/files/CAM044343_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044343_v.JPG"
4108,CAM044344,Bia actorion,B6old2,2018824,"https://zenodo.org/record/4288250/files/CAM044344_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044344_v.JPG"
4109,CAM044345,Morpho helenor,B6old2,2018824,"https://zenodo.org/record/4288250/files/CAM044345_hwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044345_hwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044345_fwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044345_fwd.JPG"
4110,CAM044346,Morpho menelaus,B1old3,2018824,"https://zenodo.org/record/4288250/files/CAM044346_fwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044346_hwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044346_fwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044346_hwv.JPG"
4111,CAM044347,Caligo eurilochus,B1old3,2018824,"https://zenodo.org/record/4288250/files/CAM044347_fwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044347_fwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044347_hwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044347_hwd.JPG"
4112,CAM044348,Taygetis cleopatra,B1old3,2018824,"https://zenodo.org/record/4288250/files/CAM044348_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044348_v.JPG"
4113,CAM044350,Taygetis cleopatra,B1old3,2018824,"https://zenodo.org/record/4288250/files/CAM044350_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044350_d.JPG"
4114,CAM044351,Taygetis cleopatra,B1old3,2018824,"https://zenodo.org/record/4288250/files/CAM044351_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044351_d.JPG"
4115,CAM044353,Prepona laertes,F2old3,2018824,"https://zenodo.org/record/4288250/files/CAM044353_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044353_v.JPG"
4116,CAM044354,Prepona laertes,F2old3,2018824,"https://zenodo.org/record/4288250/files/CAM044354_d.JPG ,
https://zenodo.org/record/4288250/files/CAM044354_v.JPG"
4117,CAM044355,Pyrrhogyra edocia,F2old3,2018824,"https://zenodo.org/record/4288250/files/CAM044355_v.JPG ,
https://zenodo.org/record/4288250/files/CAM044355_d.JPG"
4118,CAM044356,Morpho helenor,F2old3,2018824,"https://zenodo.org/record/4288250/files/CAM044356_hwv.JPG ,
https://zenodo.org/record/4288250/files/CAM044356_fwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044356_hwd.JPG ,
https://zenodo.org/record/4288250/files/CAM044356_fwv.JPG"
